cLO_pT,cLO_phi,cLO_eta,c_pT,c_phi,c_eta,chad_pT,chad_phi,chad_eta,cbarLO_pT,cbarLO_phi,cbarLO_eta,cbar_pT,cbar_phi,cbar_eta,cbarhad_pT,cbarhad_phi,cbarhad_eta,d1_pT,d1_phi,d1_eta,d1bar_pT,d1bar_phi,d1bar_eta,d2_pT,d2_phi,d2_eta,d2bar_pT,d2bar_phi,d2bar_eta,d3_pT,d3_phi,d3_eta,d3bar_pT,d3bar_phi,d3bar_eta,d4_pT,d4_phi,d4_eta,d4bar_pT,d4bar_phi,d4bar_eta,multiplicity,chad_cone_mult,chad_ptcone,cbarhad_cone_mult,cbarhad_ptcone
6.74359,-2.84272,-1.12353,5.80312,-2.89638,-0.821213,3.43554,-2.87175,-0.834974,6.74359,0.298873,-1.36824,6.46695,0.5418,-0.855167,4.13018,0.470083,-1.07995,0.609685,-1.94619,-1.16944,1.95398,0.816726,-0.889637,3.10731,-3.02916,-0.692185,2.38661,0.18821,-1.15281,1.42922,-2.9883,-0.772168,1.68029,-3.06391,-0.620169,1.13782,0.0842031,-1.17652,1.26048,0.282064,-1.12325,160,3,4.32006,8,8.3956
5.66068,-1.70367,-2.55611,4.92544,-1.58842,-2.43041,4.12622,-1.63898,-2.59833,5.66068,1.43792,-1.84368,2.44075,1.02192,-2.22856,5.18783,1.17849,-1.93275,2.15228,-1.52133,-2.218,2.34186,0.995055,-2.10295,2.00481,-1.76534,-2.88028,2.91671,1.32548,-1.74518,0.94002,-1.884,-2.89187,1.07716,-1.66184,-2.85846,1.33583,1.27631,-1.8241,1.58386,1.36695,-1.67184,127,7,5.66687,6,6.91271
5.69515,0.0824985,-1.78342,5.29979,0.052165,-1.88996,4.10291,0.0281489,-1.76339,5.69515,-3.05909,0.882556,5.11269,-2.98103,0.980105,3.6631,-3.09724,1.08118,2.03347,-0.291269,-1.79999,2.01016,-2.93505,0.712233,2.2642,0.314041,-1.64222,1.71041,2.995,1.39057,1.20777,0.40205,-1.64652,1.06641,0.214331,-1.62858,0.865141,2.84206,1.37456,0.865461,-3.13531,1.38585,128,6,6.3875,3,3.45662
4.71078,0.377059,-3.99531,5.30971,0.274567,-3.59186,2.03953,0.130498,-4.0811,4.71078,-2.76453,-2.96624,4.82662,-2.85532,-2.89363,4.14389,-2.9192,-2.98504,0.55053,0.685411,-4.73043,1.10265,-3.1095,-2.33224,1.59815,-0.0520084,-3.59807,3.06824,-2.85117,-3.1369,0.814663,-0.123566,-3.48113,0.787731,0.0219998,-3.70133,1.68887,-2.8817,-3.18081,1.38112,-2.81384,-3.07912,305,7,4.89951,5,4.64723
4.86161,0.116179,5.41117,4.53939,0.13442,5.46323,2.80964,-0.0191025,5.39547,4.86161,-3.02541,4.471,4.95955,-2.89049,4.47782,3.90507,-2.92211,4.42119,0.254176,-0.598212,3.99049,0.168161,-2.32794,5.92174,2.60063,0.0344121,5.45033,3.7669,-2.94711,4.24269,1.62906,0.0102939,5.437,0.972835,0.0748062,5.47098,2.31618,-2.97063,4.21498,1.45239,-2.90958,4.28424,196,9,4.84124,8,6.52442
4.99059,2.50273,0.411936,5.03934,2.28694,0.393821,5.11672,2.32957,0.510708,4.99059,-0.638858,3.81078,2.88764,0.460207,4.38475,1.88251,-0.0316808,4.98864,0.836893,1.6155,0.56267,1.54326,0.180599,4.77005,4.51765,2.45119,0.475914,0.495496,-0.747459,5.24813,2.78624,2.46383,0.462568,1.73199,2.43085,0.497071,0.29439,-0.601955,5.28929,0.20863,-0.953504,5.14791,130,5,7.37466,4,2.28894
5.19715,2.74827,-5.23697,4.07129,2.84929,-5.33832,2.3197,2.87503,-5.52509,5.19715,-0.39332,-5.96936,5.36123,-0.283629,-5.86176,4.31201,-0.333224,-6.06313,0.971407,-3.0909,-5.87922,0.167325,1.7745,-5.99887,1.42926,2.66139,-5.10128,4.39994,-0.365907,-6.00587,0.643811,2.77631,-5.24173,0.793142,2.56817,-4.9596,2.64454,-0.3562,-6.02082,1.75572,-0.380529,-5.98276,193,2,1.43695,7,5.45271
5.43092,-0.833243,-4.41216,5.98169,-0.980489,-4.3001,3.65526,-0.922863,-4.3683,5.43092,2.30835,-3.7772,5.24137,2.4692,-3.805,4.10614,2.53087,-4.0191,2.79918,-0.895649,-4.21935,0.920905,1.85981,-3.66535,0.86049,-1.01149,-4.73649,3.43301,2.69846,-4.02688,0.375043,-1.29272,-4.6241,0.510896,-0.806318,-4.76432,1.82065,2.75881,-3.98647,1.61941,2.6306,-4.06627,459,16,8.27559,9,10.1589
4.79173,-0.154443,3.43945,5.07571,0.146192,3.2999,3.49139,0.34,3.47327,4.79173,2.98715,3.15628,3.87732,2.7413,3.06566,3.70819,2.85915,3.17568,0.164077,-1.73191,4.409,0.36277,-2.2003,3.66927,3.57311,0.380285,3.32277,3.60099,2.76427,3.03072,1.50881,0.322155,3.35312,2.06871,0.422671,3.29786,1.95018,2.7567,2.96206,1.65093,2.77322,3.10614,91,6,5.12822,4,4.15975
10.0794,-0.605112,1.78561,8.33456,-0.553992,1.93018,6.20726,-0.568092,1.91988,10.0794,2.53648,2.916,4.4273,2.32107,2.52133,4.91192,2.56411,2.63298,3.68893,-0.658283,2.00397,0.566895,2.36962,1.77786,2.55502,-0.437681,1.76938,4.35709,2.58926,2.70305,1.43126,-0.451546,1.8159,1.12408,-0.420027,1.70677,1.75988,2.62355,2.67771,2.59894,2.56603,2.71921,248,11,9.95113,11,11.6499
6.20313,-0.271301,1.42422,0.768118,-0.0943924,2.34232,2.042,0.103059,1.70642,6.20313,2.87029,-2.16829,7.07308,-2.42386,-2.12955,5.53252,-2.38303,-2.28599,1.47785,0.497455,1.446,2.46744,-2.09489,-2.25263,0.884096,-0.594448,1.75345,3.24349,-2.60092,-2.25666,0.387847,-0.83119,1.9376,0.515161,-0.416943,1.54909,1.8509,-2.54947,-2.26819,1.39827,-2.66904,-2.23713,568,19,15.1239,19,18.3845
4.52954,0.34007,0.292277,4.30222,0.600375,0.429184,3.04394,0.648254,0.628322,4.52954,-2.80152,-0.74508,3.48384,-2.24202,-0.9098,3.23161,-2.41846,-1.02681,0.293771,-0.386174,1.678,1.07888,-1.80729,-1.19729,2.90482,0.735295,0.428078,2.42827,-2.67626,-0.846402,1.14586,0.795683,0.443826,1.7624,0.696046,0.416992,1.11472,-2.58172,-0.7936,1.32272,-2.7559,-0.884815,93,2,2.90826,4,4.53045
4.0697,-3.01315,1.94173,4.79623,2.71874,2.19844,4.88158,2.70222,2.37319,4.0697,0.12844,2.56017,2.29868,0.570508,3.20301,1.92866,0.488789,3.06686,2.30107,2.4823,2.50433,1.20109,-0.0737848,2.53825,2.6833,2.89041,2.20188,1.11507,1.1008,3.15938,1.02845,2.83798,2.28326,1.65713,2.92294,2.1465,0.504009,0.897798,3.10116,0.62966,1.26288,3.17509,262,6,5.45242,5,1.29504
9.12075,2.52219,-0.644802,6.38413,2.76964,-0.39958,4.61002,2.77613,-0.575851,9.12075,-0.619399,0.116388,9.31332,-0.965931,0.151362,6.97259,-0.941985,0.152543,1.65924,3.13503,-0.775899,0.582286,-0.211131,-0.0806397,3.11157,2.58772,-0.431099,6.55055,-1.00136,0.169366,1.73277,2.53111,-0.463162,1.38505,2.65856,-0.388532,4.01626,-1.01713,0.170088,2.53558,-0.976369,0.168138,192,12,9.1185,8,9.13094
6.33426,0.154739,-1.37171,8.26401,0.426795,-1.77455,7.81051,0.383121,-1.73324,6.33426,-2.98685,-2.33426,6.83176,2.67634,-2.29247,6.01766,2.54733,-2.28053,4.22976,0.232778,-1.70031,2.16733,2.24161,-2.35905,3.68335,0.555976,-1.74425,4.00432,2.71096,-2.19523,1.9525,0.606913,-1.77972,1.73623,0.498688,-1.69987,2.32206,2.75571,-2.20193,1.68779,2.64939,-2.18272,280,5,9.51215,10,9.15207
5.29685,0.519429,4.23149,2.82241,0.510747,4.65159,2.67272,0.718583,4.71491,5.29685,-2.62216,1.34316,6.6025,-2.93306,1.54096,5.80651,-2.94054,1.47199,0.65236,1.78626,4.30786,3.07544,-3.05395,1.24768,2.42645,0.480811,4.63432,2.77275,-2.81469,1.66593,0.901993,0.533353,4.65477,1.52643,0.449772,4.62072,1.48649,-2.78551,1.72955,1.28763,-2.84839,1.58641,250,8,4.85908,8,7.80286
6.64131,1.46238,1.02018,5.58749,0.972074,1.53794,4.81824,1.07268,1.38641,6.64131,-1.67921,3.18447,3.52501,-1.8941,3.57887,2.58805,-1.65592,3.2097,0.824686,0.394058,1.61688,0.894953,-1.29302,2.3467,4.20824,1.19601,1.28702,1.77996,-1.83536,3.42702,1.65878,1.19309,1.29854,2.54947,1.1979,1.27947,0.664174,-1.72618,3.45041,1.12208,-1.8999,3.40723,425,17,10.8737,10,3.95344
4.83862,0.014025,-2.89417,5.84214,0.226097,-2.84894,4.91916,0.15519,-2.90944,4.83862,-3.12757,-2.42379,2.00744,2.29653,-2.37984,2.18914,2.72282,-2.72583,1.33431,-0.24956,-3.15405,1.85854,2.70265,-2.50995,3.72985,0.296533,-2.76134,0.333092,2.83557,-3.45796,2.33491,0.283296,-2.75717,1.3955,0.318684,-2.76788,0.268036,3.07708,-2.98817,0.0970291,2.11383,-3.99304,107,5,5.36538,2,2.12658
6.14099,0.381864,-2.16502,5.79718,0.273827,-2.14,5.18384,0.372627,-2.1061,6.14099,-2.75973,-5.47324,8.14094,-2.65786,-5.20084,4.89821,-2.6937,-5.35984,3.21723,0.531983,-1.97706,2.4999,-2.72201,-5.02555,2.07127,0.123583,-2.23679,2.40035,-2.6642,-5.61842,0.947356,0.229528,-2.18557,1.13367,0.0351005,-2.2696,1.43245,-2.65474,-5.53884,0.968055,-2.6782,-5.7255,96,6,6.7348,5,7.71588
4.15404,-1.93849,-0.837132,4.06336,-2.17778,-0.684964,3.61635,-2.10511,-0.697712,4.15404,1.20311,1.37357,6.22593,1.10966,0.981788,5.40146,1.00367,0.998047,2.30329,-2.30807,-0.759742,1.1607,1.29225,1.41543,1.43739,-1.77622,-0.537147,4.30145,0.926804,0.844905,0.610586,-1.94071,-0.586754,0.841006,-1.65705,-0.4919,2.11455,0.896504,0.793162,2.18881,0.956076,0.892621,88,3,3.75488,5,6.23051
5.11563,-2.4918,-0.341757,4.93628,-2.54675,-0.143622,2.90355,-2.52558,-0.0197633,5.11563,0.64979,-0.202911,3.4644,0.865781,-0.263876,3.2886,0.749975,-0.359869,0.342581,-2.61855,-1.31494,1.19792,0.842495,0.246832,2.56264,-2.51317,0.207129,2.09872,0.697216,-0.667735,1.06349,-2.5376,0.116822,1.4997,-2.49585,0.270144,0.961557,0.699339,-0.785738,1.13716,0.695421,-0.561166,106,5,3.86405,9,4.56285
4.00327,-2.18693,0.356986,4.18417,-2.10347,0.394374,2.29253,-2.06561,0.0329425,4.00327,0.954662,2.41909,2.64781,1.065,2.90833,3.29641,1.15748,2.79384,1.68036,-2.37557,-0.0272925,1.66461,1.47253,2.37699,0.86133,-1.42828,0.140485,1.78967,0.865125,3.00108,0.537087,-1.58393,0.166175,0.341054,-1.18167,0.0929321,1.13273,0.836638,2.94372,0.658195,0.914162,3.09099,214,7,5.67365,7,4.92925
4.96667,-2.19184,1.79849,6.17395,-2.65044,1.51582,6.18037,-2.65603,1.57461,4.96667,0.949754,-0.170237,5.74527,0.435311,0.0658018,1.71338,0.586771,-0.529003,0.54063,-2.45158,0.798268,0.370021,1.86712,-1.42653,5.65206,-2.67545,1.62553,1.64605,0.369691,-0.13522,2.18522,-2.64987,1.63939,3.468,-2.69156,1.6164,0.993362,0.326204,-0.0413106,0.655049,0.435666,-0.274693,103,3,5.66118,6,4.44072
4.81846,-2.31263,-4.35784,5.62488,-2.28388,-4.22116,5.07307,-2.28679,-4.19937,4.81846,0.828962,-4.86641,4.0533,0.616355,-5.0084,3.27907,0.722617,-4.96631,2.97667,-2.15758,-3.97166,0.662658,-0.252477,-5.03715,2.15561,-2.46569,-4.42554,2.95855,0.909097,-4.82466,1.10355,-2.48993,-4.48499,1.05272,-2.44028,-4.3585,1.55528,0.993491,-4.81532,1.41489,0.816306,-4.82666,198,5,5.48843,4,3.4921
4.26603,-0.959628,1.90269,5.07145,-1.16128,1.74263,3.29785,-1.1675,2.06756,4.26603,2.18196,0.298268,2.87261,2.2224,-0.149554,2.92926,1.99957,-0.00695004,0.177881,2.43167,1.86428,0.570314,0.909142,0.353209,3.45833,-1.14478,1.97858,2.71326,2.18707,-0.0832034,2.10156,-1.17421,1.97301,1.35908,-1.09926,1.9855,1.62202,2.2396,-0.0891461,1.09679,2.10934,-0.0739892,99,7,5.74013,4,4.04891
8.54686,2.86376,0.150272,7.73245,2.83397,-0.194636,3.038,-1.96419,0.0114858,8.54686,-0.277837,-2.40698,8.61355,0.00789335,-1.99498,2.02134,-2.68648,0.404879,2.02689,-1.73914,0.152719,0.608068,-1.63887,0.868533,1.15452,-2.36675,-0.236718,1.79648,-2.98406,0.135333,0.708774,-2.39635,-0.0892488,0.446547,-2.31976,-0.459556,1.10689,-3.05648,0.123399,0.697103,-2.8689,0.152795,705,17,8.72645,12,8.98773
5.56332,-0.332963,-4.39922,3.18379,-0.501248,-5.17901,3.85017,-0.579548,-4.82429,5.56332,2.80863,-3.7722,6.65924,-3.10409,-3.91629,8.07195,3.07897,-3.84708,1.18408,-0.535088,-4.15558,4.86756,2.99453,-3.74438,2.66778,-0.599275,-5.01971,3.24777,-3.07749,-3.97189,1.64426,-0.629339,-4.98191,1.02546,-0.551059,-5.0757,1.95892,-3.03606,-3.98385,1.29308,-3.14027,-3.95017,209,9,6.58143,1,4.86756
4.64742,0.162563,0.18704,4.42027,0.100236,0.21483,2.71637,-0.0902127,0.725884,4.64742,-2.97903,0.500995,4.50694,-2.77529,0.647785,3.89117,-2.81383,0.59893,2.00222,-0.217162,0.77839,1.33248,-2.39527,0.874647,0.773014,0.243905,0.529631,2.72801,-3.01369,0.410833,0.475941,0.140574,0.577051,0.303606,0.406313,0.442229,1.66999,-3.04137,0.432981,1.05967,-2.97006,0.374928,305,6,5.19769,6,4.50731
5.74094,2.86844,3.96403,4.05275,2.39286,4.46689,3.91335,2.27424,4.6432,5.74094,-0.273156,2.93635,2.24034,-0.31449,2.1087,3.64546,-0.215517,2.36481,1.67407,2.57246,4.83341,0.0495503,0.779936,4.89853,2.36488,2.06472,4.41831,3.61873,-0.227005,2.1863,1.13247,2.1361,4.49401,1.23793,1.99944,4.33883,1.6009,-0.18135,2.15137,2.02082,-0.263168,2.21175,440,17,8.80177,11,8.39384
8.75991,-2.61656,-2.09438,8.38117,-2.43016,-2.12363,7.94679,-2.4681,-2.09236,8.75991,0.525036,-0.127068,9.39989,0.013802,-0.123394,5.3501,0.0507081,-0.0934617,2.71731,-2.34974,-1.83457,1.27683,0.118238,-0.587793,5.25829,-2.52915,-2.19924,4.07709,0.029574,0.0719809,2.01655,-2.50786,-2.19086,3.24248,-2.54239,-2.2042,1.98646,0.0139012,0.0124136,2.0911,0.0444625,0.12832,218,4,10.3787,7,9.76086
4.27037,-1.03247,4.25617,4.16791,-0.957686,4.52561,3.24662,-0.815526,4.82821,4.27037,2.10912,5.23532,5.17553,2.03119,4.89574,4.52499,1.96491,4.96974,0.916769,-1.32432,4.15409,2.13775,1.64635,4.79818,2.48641,-0.634936,4.93963,2.58308,2.2271,5.02296,1.08043,-0.636776,4.86017,1.40598,-0.633522,4.99668,1.27699,2.15019,4.95558,1.31354,2.30187,5.07905,229,7,4.12843,7,5.11101
5.45608,2.25454,-0.720456,3.57574,2.6501,-0.938151,3.02212,2.70536,-1.02917,5.45608,-0.887052,-1.03589,7.07148,-1.24486,-1.0276,4.73143,-1.12222,-0.89444,0.668413,2.34186,-1.72966,0.45592,-1.7498,-1.63521,2.40913,2.80416,-0.711991,4.3706,-1.06093,-0.767595,1.27586,2.79366,-0.618751,1.13342,2.81598,-0.810869,1.90596,-1.01403,-0.803652,2.46835,-1.09714,-0.738177,411,5,3.29751,13,8.29102
4.20031,1.64751,-0.163414,1.94925,0.279542,1.01463,1.10457,-0.0560126,1.13325,4.20031,-1.49408,0.36837,6.03734,-0.77498,0.257126,4.54424,-0.898039,0.2686,0.868141,0.830797,0.873454,2.74481,-0.968017,0.0477935,0.872859,-0.936219,0.715301,1.81632,-0.792176,0.575558,0.574645,-1.04192,0.588195,0.307457,-0.737732,0.912504,1.0188,-0.75526,0.635398,0.799094,-0.839249,0.495423,114,4,0.722668,7,7.06146
6.54758,0.0159,0.888249,7.92637,0.0305621,0.86854,4.46904,0.131482,0.912123,6.54758,-3.12569,0.51119,4.07418,3.08454,0.386525,4.07952,3.08818,0.35723,1.30253,0.671371,0.765623,2.76858,-3.02412,0.308109,3.418,-0.0656824,0.91206,1.43094,2.75292,0.422,1.75455,-0.109196,0.963646,1.66686,-0.0198782,0.854064,0.799968,2.87055,0.490733,0.643385,2.60648,0.325915,122,10,7.05438,3,2.06812
13.0993,-2.44878,4.16993,6.58929,-2.44482,3.90239,8.03481,-2.53969,4.02936,13.0993,0.692811,2.40555,13.5433,0.797647,2.47827,10.6943,0.828754,2.51723,5.786,-2.56727,4.02988,2.27677,1.10445,2.56762,2.25665,-2.46892,4.02455,8.52604,0.755997,2.49052,1.09912,-2.38069,3.9553,1.16584,-2.55209,4.07901,3.38313,0.756468,2.51514,5.14291,0.755688,2.47399,249,12,14.2603,6,13.9189
4.09344,1.02283,-2.51075,4.43977,0.798922,-1.94968,2.82398,0.921507,-1.93452,4.09344,-2.11876,-2.0366,5.30061,-2.32388,-2.15872,4.0494,-2.33585,-2.20395,0.868262,0.080347,-1.60364,0.427844,3.06897,-1.4522,2.33662,1.20217,-1.88241,3.79059,-2.24886,-2.22074,1.4445,1.21884,-1.88635,0.892645,1.17518,-1.87543,2.31499,-2.25147,-2.18086,1.47562,-2.24477,-2.28032,327,18,8.19674,7,4.66265
7.24297,0.235979,0.853353,5.0284,0.210691,0.588865,5.64306,0.240072,0.738215,7.24297,-2.90561,-0.36277,7.68397,-3.08697,-0.190235,7.15687,-3.06722,-0.221151,2.99983,0.319957,0.902338,3.6307,-2.92949,-0.0919499,2.66357,0.150077,0.525544,3.59528,3.07687,-0.344014,1.15268,0.147131,0.622382,1.51089,0.152324,0.448465,1.69622,3.04643,-0.407262,1.90055,3.10404,-0.286156,331,10,12.8726,4,5.24181
4.00304,-1.07566,2.98193,4.14203,-1.28002,3.0704,4.28317,-1.40157,3.0104,4.00304,2.06593,1.11056,2.72691,2.64758,1.14227,2.1894,2.68684,0.878303,2.48199,-1.1507,2.95561,1.63119,2.94595,0.526822,1.97732,-1.71845,2.98844,0.741644,2.08819,1.31405,1.05428,-1.82044,2.92264,0.934698,-1.60336,3.04618,0.287506,1.81822,1.57501,0.470837,2.25177,1.08295,108,4,4.74715,4,3.32627
6.00383,0.788287,-6.91433,5.68523,0.495055,-6.91879,4.08954,0.414416,-7.03422,6.00383,-2.35331,-5.32953,3.34355,-1.38088,-5.70171,2.7504,-1.42462,-5.73661,0.616075,-0.533253,-6.80995,0.372337,-1.79176,-4.42064,3.76341,0.547746,-6.98906,2.40659,-1.36906,-5.83317,1.8019,0.486432,-6.957,1.968,0.603879,-7.01433,0.942283,-1.32396,-5.81983,1.46588,-1.39804,-5.84059,269,6,5.23859,6,3.43208
7.44257,-1.25172,-2.18539,12.6284,-0.845344,-1.7441,8.26256,-0.899436,-1.79029,7.44257,1.88987,0.410156,4.32665,1.39608,1.07656,2.70822,1.26159,1.19712,5.94139,-0.93383,-1.78554,0.241099,-2.83029,0.616897,2.33364,-0.811776,-1.79726,2.85515,1.19283,1.12123,1.45482,-0.826854,-1.79621,0.879259,-0.786826,-1.79852,1.10511,1.25619,1.12109,1.75366,1.15292,1.11966,141,8,11.7044,5,4.32767
4.26165,-1.60583,5.17643,4.7111,-1.58187,5.26895,2.36139,-1.57777,5.19971,4.26165,1.53576,6.65459,4.3412,1.324,6.59242,3.72063,1.2377,6.67262,1.48597,-1.68817,4.56536,0.960999,1.08098,7.20201,0.899495,-1.39473,5.75889,2.77546,1.29177,6.38846,0.3089,-1.57314,5.91568,0.598016,-1.30293,5.65343,1.61705,1.30551,6.31411,1.15878,1.27258,6.48348,87,7,4.02705,3,3.73683
5.52246,0.284648,-3.3502,2.86451,2.32604,-4.28718,2.09554,2.35633,-4.358,5.52246,-2.85694,-2.51599,2.80384,3.00648,-2.40666,2.30723,2.93954,-2.24711,1.76007,2.47903,-4.10671,1.797,2.83323,-2.15985,0.409887,1.80292,-4.93055,0.554218,-2.99242,-2.42439,0.23613,1.25791,-4.69742,0.24132,2.33494,-4.851,0.155454,-3.01269,-2.74642,0.398808,-2.98452,-2.26458,184,7,4.45895,2,1.87589
5.45144,-0.909567,0.425123,2.02234,-0.208097,-0.501365,1.76246,-0.0588181,-0.761771,5.45144,2.23203,3.80405,6.35368,2.574,3.61704,3.67141,2.61443,3.82201,1.05178,-0.238478,-1.09783,1.70815,2.53896,3.31347,0.751488,0.193967,-0.0999687,1.97233,2.67977,4.11527,0.28563,0.165023,0.245768,0.46605,0.211704,-0.308684,1.1308,2.77048,4.1306,0.852357,2.55931,4.08152,139,5,2.14189,7,5.3501
17.0095,-1.72505,-0.236395,19.3476,-1.60906,-0.281766,13.6285,-1.61785,-0.277605,17.0095,1.41654,-0.0782701,10.9175,1.07132,0.155498,1.97031,1.45443,3.0005,0.165311,-2.18386,0.260067,0.631494,0.248085,2.9554,13.4893,-1.61128,-0.283497,1.84226,1.78044,2.70399,8.1735,-1.61871,-0.291693,5.31639,-1.59985,-0.270831,1.15085,1.79783,2.70561,0.691868,1.75151,2.70064,378,10,20.4335,7,3.99097
5.57098,-2.06641,5.00235,2.48812,-1.27664,4.96717,3.88586,-1.26448,4.91586,5.57098,1.07519,5.71395,3.03814,1.03753,5.89047,3.84207,0.916527,6.15096,0.901981,-1.99077,4.63142,1.97607,1.25205,5.94298,3.26688,-1.08008,4.89742,2.08055,0.598463,6.22349,1.83503,-1.02673,4.84442,1.4378,-1.14819,4.95734,1.03127,0.471515,6.2603,1.06561,0.721301,6.1705,496,10,5.82977,18,14.8372
6.40448,-3.10029,-0.368722,12.0626,3.01604,-0.202222,10.1753,3.05765,-0.213247,6.40448,0.0413056,-1.64834,3.65391,0.313477,-1.3616,3.81051,0.320034,-1.29119,4.77544,2.91487,-0.208227,1.76527,0.478742,-0.841307,5.49066,-3.10145,-0.214135,2.08617,0.185901,-1.55894,3.04012,-3.08525,-0.171384,2.45144,-3.12154,-0.26654,1.24389,0.136707,-1.57838,0.845995,0.258266,-1.52558,424,6,7.12226,15,11.7327
4.88064,-1.56319,0.892648,7.71776,-1.95353,0.820789,7.85978,-1.94903,0.79448,4.88064,1.5784,1.93638,0.84874,1.88818,2.40001,2.12752,1.76462,2.2027,3.40403,-2.13209,0.872339,1.11009,1.11208,2.11004,4.55497,-1.81257,0.718505,1.4162,2.26066,1.97367,1.71819,-1.8338,0.722858,2.8374,-1.79972,0.715729,0.582123,2.10649,2.06594,0.845719,2.36656,1.89079,278,7,8.52906,8,4.68267
6.91994,-3.12453,1.82223,4.71382,-2.75098,2.06635,5.39572,-2.59929,2.06183,6.91994,0.0170593,4.89564,6.09585,0.542656,4.78251,2.50087,0.581648,4.96061,2.24245,-2.35889,1.79667,1.36308,0.46655,4.27105,3.26176,-2.76373,2.18311,1.15744,0.717313,5.41155,1.99311,-2.79382,2.16798,1.27097,-2.71653,2.20465,0.580603,0.583416,5.2789,0.587171,0.849703,5.5116,580,16,11.8643,6,8.14847
4.6675,-0.991851,1.21956,1.41511,2.35323,2.57873,1.23924,3.02194,2.9087,4.6675,2.14974,-1.03016,4.35844,2.4896,-0.886707,2.13446,2.36411,-1.43765,0.405319,1.67985,3.34538,1.06321,2.03782,-0.638741,1.21336,-2.92986,2.23111,1.17772,2.65766,-1.81334,0.44748,-2.94359,2.46957,0.765943,-2.92185,2.06067,0.544477,2.68072,-2.0067,0.633514,2.63785,-1.61261,234,1,0.0700277,8,3.40547
4.22909,2.55345,-2.53232,4.17868,3.05548,-2.57634,2.25237,3.02996,-3.14312,4.22909,-0.588143,0.13945,3.74004,-0.691606,0.349738,2.40492,-0.66638,0.546064,1.10605,2.66426,-2.37123,1.10227,-1.13419,-0.00959218,1.282,-2.93958,-3.45044,1.5055,-0.329908,0.826101,0.680369,-2.77062,-3.46829,0.62193,-3.12459,-3.39675,0.946253,-0.254586,0.773158,0.566424,-0.455954,0.902357,339,3,1.74259,8,3.21735
5.83209,-2.40423,-1.37221,5.37818,-2.53855,-1.5487,3.43244,-2.56416,-1.6544,5.83209,0.737365,-2.3109,1.65137,-0.302507,-2.89576,1.01505,0.189808,-3.21609,1.66718,-2.50445,-1.13374,0.997725,0.604637,-2.78187,1.77102,-2.62037,-1.98525,0.414837,-1.1327,-3.10263,0.941683,-2.63387,-1.84138,0.829525,-2.60504,-2.12737,0.233179,-0.767043,-3.15603,0.213985,-1.53294,-2.86676,171,7,5.89427,11,5.6901
11.7723,2.51719,-2.48285,9.38091,2.8281,-2.69407,0.87222,0.0451591,3.44229,11.7723,-0.624405,0.297823,17.5426,-0.822974,-0.0185098,12.359,-0.786182,-0.0252303,0.738207,-0.0692011,3.29205,1.27627,-0.849979,0.342649,0.162392,0.590523,3.82069,11.0856,-0.778842,-0.0683036,0.0273728,-2.07523,5.00172,0.187145,0.657575,2.88438,6.06152,-0.756076,-0.076523,5.02755,-0.806292,-0.0583406,130,2,0.983574,9,17.6133
6.12227,-1.27276,1.59544,5.68055,-2.04234,1.71267,3.69955,-2.03038,1.82786,6.12227,1.86883,-1.4449,5.34218,1.74693,-1.57293,3.02587,1.87073,-1.86504,0.744721,-1.15329,1.6865,2.35133,1.81422,-1.77841,3.27384,-2.20618,1.76351,0.691175,2.06408,-2.09714,1.26695,-2.14244,1.74634,2.01108,-2.24632,1.77224,0.318153,2.4473,-2.06632,0.413578,1.77232,-2.02274,301,11,5.80795,8,5.44054
4.85578,0.987901,-3.48459,5.05264,0.795368,-3.39726,4.42229,0.721512,-3.62061,4.85578,-2.15369,-2.05658,5.13911,-2.47843,-2.17554,2.122,-2.59649,-2.25011,0.856726,0.04245,-3.25785,1.71448,-2.41204,-2.05812,3.79397,0.863816,-3.62918,0.538056,3.06251,-2.52887,1.41054,0.84408,-3.65847,2.38387,0.875494,-3.61125,0.144622,2.82492,-2.98318,0.398952,-3.13525,-2.27881,99,4,4.51962,6,4.93283
5.18094,-1.75823,-1.98034,4.9716,-2.144,-1.93976,6.34372,-2.14148,-2.2105,5.18094,1.38336,-1.31849,5.9405,1.87174,-1.28658,4.76488,1.90443,-1.27656,3.02893,-2.15575,-1.9441,2.71388,1.9973,-1.00778,3.31537,-2.12844,-2.405,2.07799,1.78301,-1.54569,1.90886,-2.13444,-2.44386,1.4066,-2.12029,-2.3497,1.17633,1.79496,-1.42704,0.901855,1.76742,-1.68315,525,16,11.8439,20,13.2861
6.08553,1.40733,0.988988,4.49494,0.747501,1.12961,2.68918,0.964295,1.20857,6.08553,-1.73426,1.53405,9.58587,-1.91988,0.96335,7.88248,-1.90429,0.988212,1.66256,0.934803,1.3808,2.67693,-1.63913,0.959244,1.02852,1.01198,0.863838,5.34534,-2.03591,0.982765,0.515892,1.15386,1.04891,0.522924,0.872018,0.638776,3.26188,-2.065,0.96957,2.087,-1.99044,1.00187,356,16,6.34717,17,13.5796
